板块,公司全称,英文名称,注册地址,A股代码,A股简称,A股上市日期,A股总股本,A股流通股本,B股代码,B股 简 称,B股上市日期,B股总股本,B股流通股本,地      区,省    份,城     市,所属行业,公司网址
创业板,江苏骏成电子科技股份有限公司,"Jiangsu Smartwin Electronics Technology Co.,Ltd.",江苏省镇江市句容经济开发区西环路西侧01幢1-3层,301106,骏成科技,2022-01-28,"72,586,668","20,846,667",,,,0,0,华东,江苏,镇江市,C 制造业,www.smartwinlcd.com
创业板,重庆瑜欣平瑞电子股份有限公司,"Chongqing Yuxin Pingrui Electronic Co.,Ltd.",重庆市九龙坡区高腾大道992号,301107,瑜欣电子,2022-05-24,"73,400,000","18,370,000",,,,0,0,西南,重庆,重庆市,C 制造业,www.cqyx.com.cn
创业板,铜陵洁雅生物科技股份有限公司,"Tongling Jieya Biologic Technology Co.,Ltd.",安徽省铜陵市狮子山经济开发区地质大道528号,301108,洁雅股份,2021-12-03,"81,209,818","34,763,718",,,,0,0,华东,安徽,铜陵市,C 制造业,www.babywipes.com.cn
创业板,湖南军信环保股份有限公司,"HUNAN JUNXIN ENVIRONMENTAL PROTECTION CO., LTD.",湖南省长沙市望城区桥驿镇湖南军信环保股份有限公司办公楼,301109,军信股份,2022-04-13,"410,010,000","85,514,523",,,,0,0,华中,湖南,长沙市,N 公共环保,www.junxinep.com
创业板,青木数字技术股份有限公司,QINGMU DIGITAL TECHNOLOGY CO.LTD.,广东省广州市海珠区凤和江贝村东海大街南32号001单元,301110,青木股份,2022-03-11,"66,666,667","16,155,701",,,,0,0,华南,广东,广州市,I 信息技术,www.qingmutec.com
创业板,广东万年青制药股份有限公司,"GUANGDONG LIFESTRONG PHARMACY CO., LTD.",广东省汕头市金园工业城潮阳路16片区08号,301111,粤万年青,2021-12-07,"160,000,000","70,138,480",,,,0,0,华南,广东,汕头市,C 制造业,www.wnqzy.com.cn
创业板,广州信邦智能装备股份有限公司,"United Faith Auto-Engineering Co., Ltd.",广东省广州市花都区汽车城车城大道北侧,301112,信邦智能,2022-06-29,"110,266,600","25,941,918",,,,0,0,华南,广东,广州市,C 制造业,www.uf.com.cn
创业板,浙江雅艺金属科技股份有限公司,"ZheJiang Yayi Metal Technology Co.,Ltd.",浙江省武义县茭道镇（二期）工业功能区,301113,雅艺科技,2021-12-22,"70,000,000","18,484,525",,,,0,0,华东,浙江,金华市,C 制造业,www.china-yayi.com
创业板,常州市建筑科学研究院集团股份有限公司,"Changzhou Architectural Research Institute Group Co., Ltd.",江苏省常州市木梳路10号,301115,建科股份,2022-08-31,"185,085,000","43,097,503",,,,0,0,华东,江苏,常州市,M 科研服务,www.czjky.com
创业板,江苏益客食品集团股份有限公司,"JiangSu YiKe Food Group Co.,Ltd",江苏省宿迁市宿迁高新技术产业开发区华山路北侧,301116,益客食品,2022-01-18,"448,979,593","116,500,817",,,,0,0,华东,江苏,宿迁市,C 制造业,www.ecolovo.com
创业板,佳缘科技股份有限公司,"Jiayuan Science and Technology Co.,Ltd.",中国(四川)自由贸易试验区成都高新区吉泰路20号01号楼4层,301117,佳缘科技,2022-01-17,"92,263,300","43,450,893",,,,0,0,西南,四川,成都市,I 信息技术,www.scjydz.com
创业板,湖南恒光科技股份有限公司,"Hunan Hengguang Technology Co.,Ltd.",湖南省怀化市洪江区岩门01号,301118,恒光股份,2021-11-18,"106,670,000","54,131,813",,,,0,0,华中,湖南,怀化市,C 制造业,www.hgkjgf.com
创业板,杭州正强传动股份有限公司,Hangzhou Zhengqiang Corporation Limited,浙江省萧山蜀山街道章潘桥村（犁头金）,301119,正强股份,2021-11-22,"80,000,000","21,000,000",,,,0,0,华东,浙江,杭州市,C 制造业,www.zhengqiang.com
创业板,新华都特种电气股份有限公司,"Newonder Special Electric Co.,Ltd",北京市朝阳区利泽中一路1号院2号楼8层办公A801,301120,新特电气,2022-04-19,"247,627,370","56,294,395",,,,0,0,华北,北京,北京市,C 制造业,www.xinhuadu.com.cn
创业板,重庆市紫建电子股份有限公司,"Chongqing VDL Electronics Co., Ltd.",重庆市开州区赵家街道浦里工业新区1-4号楼,301121,紫建电子,2022-08-08,"70,803,184","17,700,800",,,,0,0,西南,重庆,重庆市,C 制造业,www.gdvdl.com
创业板,采纳科技股份有限公司,"CAINA TECHNOLOGY CO., LTD.",江苏省江阴市华士镇澄鹿路253号,301122,采纳股份,2022-01-26,"94,035,122","26,666,700",,,,0,0,华东,江苏,无锡市,C 制造业,www.caina.ltd
创业板,奕东电子科技股份有限公司,"YD Electronic Technology Co.,Ltd.",广东省东莞市东城区同沙科技工业园,301123,奕东电子,2022-01-25,"233,600,000","76,416,213",,,,0,0,华南,广东,东莞市,C 制造业,www.yidong.com.cn
创业板,南京腾亚精工科技股份有限公司,"Nanjing Toua Hardware&Tools Co., Ltd.",江苏省南京市江宁区东山街道临麒路129号,301125,腾亚精工,2022-06-08,"72,400,000","18,100,000",,,,0,0,华东,江苏,南京市,C 制造业,www.tengyanjjg.com
创业板,湖南达嘉维康医药产业股份有限公司,"Hunan Dajiaweikang Pharmaceutical Industry Co.,Ltd.",湖南省长沙市岳麓区茯苓路30号,301126,达嘉维康,2021-12-07,"206,505,700","108,819,214",,,,0,0,华中,湖南,长沙市,F 批发零售,www.djwk.com.cn
创业板,武汉天源环保股份有限公司,"Wuhan Tianyuan Environmental Protection CO.,Ltd.",湖北省汉南区纱帽街薇湖西路392号,301127,天源环保,2021-12-30,"418,405,800","244,445,216",,,,0,0,华中,湖北,武汉市,N 公共环保,www.tianyuanhuanbao.com
创业板,深圳市强瑞精密技术股份有限公司,"ShenZhen QiangRui Precision Technology CO.,Ltd.",广东省深圳市龙华区观湖街道樟坑径社区五和大道308号C栋厂房1层至5层,301128,强瑞技术,2021-11-10,"73,886,622","27,256,749",,,,0,0,华南,广东,深圳市,C 制造业,www.qiangruivip.com
创业板,瑞纳智能设备股份有限公司,"Runa Smart Equipment Co.,Ltd.",安徽省合肥市长丰双凤经济开发区凤霞路东039号,301129,瑞纳智能,2021-11-02,"74,390,000","18,420,000",,,,0,0,华东,安徽,合肥市,C 制造业,www.runachina.com
创业板,吉林省西点药业科技发展股份有限公司,"Jilin Province Xidian Pharmaceutical Sci-Tech Development Co., Ltd.",吉林省磐石经济开发区西点大街777号,301130,西点药业,2022-02-23,"80,803,943","58,028,134",,,,0,0,东北,吉林,吉林市,C 制造业,www.xidianyy.com
创业板,广州市聚赛龙工程塑料股份有限公司,"Super-Dragon Engineering Plastics Co., Ltd.",广东省广州市从化鳌头镇龙潭聚宝工业区（村）,301131,聚赛龙,2022-03-14,"47,780,000","11,952,152",,,,0,0,华南,广东,广州市,C 制造业,www.gzselon.com
创业板,吉安满坤科技股份有限公司,"Ji""an Mankun Technology Co.,Ltd.",江西省吉安市井冈山经济技术开发区火炬大道191号,301132,满坤科技,2022-08-10,"147,470,000","36,870,000",,,,0,0,华东,江西,吉安市,C 制造业,www.mankun.com
创业板,广州市金钟汽车零件股份有限公司,"Guangzhou Jinzhong Auto Parts Manufacturing Co., Ltd.",广东省广州市花都区新华街东风大道西,301133,金钟股份,2021-11-26,"106,096,616","30,851,907",,,,0,0,华南,广东,广州市,C 制造业,www.gzjz-auto.com
创业板,广东瑞德智能科技股份有限公司,"Guangdong Real-Design Intelligent Technology Co., Ltd.",广东省佛山市顺德区大良凤翔工业园瑞翔路1号,301135,瑞德智能,2022-04-12,"103,146,000","24,042,115",,,,0,0,华南,广东,佛山市,C 制造业,www.realdesign.com.cn
创业板,福建省招标股份有限公司,"FUJIAN TENDERING CO., LTD.",福建省福州市鼓楼区洪山园路68号,301136,招标股份,2022-01-11,"275,204,820","103,889,820",,,,0,0,华东,福建,福州市,M 科研服务,www.fjzbgf.com
创业板,哈焊所华通（常州）焊业股份有限公司,"HIT Welding Industry Co.,Ltd.",江苏省常州市武进区遥观镇,301137,哈焊华通,2022-03-22,"181,813,400","45,453,400",,,,0,0,华东,江苏,常州市,C 制造业,www.htw.cn
创业板,广州华研精密机械股份有限公司,"GUANGZHOU HUAYAN PRECISION MACHINERY CO.,LTD.",广东省广州市增城宁西街创立路6号,301138,华研精机,2021-12-15,"120,000,000","30,000,000",,,,0,0,华南,广东,广州市,C 制造业,www.gzhuayan.com
创业板,元道通信股份有限公司,"WINTAO COMMUNICATIONS CO., LTD.",新疆维吾尔自治区乌鲁木齐高新技术产业开发区（新市区）北区冬融街567号高新人才大厦南塔十楼,301139,元道通信,2022-07-08,"121,580,800","30,400,000",,,,0,0,西北,新疆,乌鲁木齐市,I 信息技术,www.wintaotel.com.cn
创业板,厦门嘉戎技术股份有限公司,"Xiamen Jiarong Technology Co., Ltd.",福建省厦门火炬高新区（同翔）产业基地布塘中路1670-2号6层,301148,嘉戎技术,2022-04-21,"116,497,080","25,048,462",,,,0,0,华东,福建,厦门市,N 公共环保,www.jrt-memos.com
创业板,山东隆华新材料股份有限公司,"ShanDong Longhua New Material Co.,Ltd.",山东省淄博市高青县潍高路289号,301149,隆华新材,2021-11-10,"430,000,018","185,161,419",,,,0,0,华东,山东,淄博市,C 制造业,www.longhuapu.com.cn
创业板,湖北中一科技股份有限公司,Hubei Zhongyi Technology Inc.,湖北省云梦县经济开发区梦泽大道南47号,301150,中一科技,2022-04-21,"101,020,762","21,573,915",,,,0,0,华中,湖北,孝感市,C 制造业,www.c1cf.com
创业板,上海冠龙阀门节能设备股份有限公司,"SHANGHAI KARON ECO-VALVE MANUFACTURING CO.,LTD.",上海市嘉定区南翔镇德园路815号,301151,冠龙节能,2022-04-11,"167,674,290","42,000,000",,,,0,0,华东,上海,上海市,C 制造业,www.karon-valve.com
创业板,新乡天力锂能股份有限公司,"Xinxiang Tianli Energy Co., Ltd.",河南省新乡市牧野区新七街1618号,301152,天力锂能,2022-08-29,"121,982,307","26,971,207",,,,0,0,华中,河南,新乡市,C 制造业,www.xxtlln.com
创业板,北京中科江南信息技术股份有限公司,"Beijing CTJ Information Technology Co., Ltd.",北京市海淀区万泉河路68号8号楼1710室,301153,中科江南,2022-05-18,"108,000,000","24,536,300",,,,0,0,华北,北京,北京市,I 信息技术,www.ctjsoft.com
创业板,江苏海力风电设备科技股份有限公司,"Jiangsu Haili Wind Power Equipment Technology Co., Ltd.",江苏省如东经济开发区金沙江路北侧、井冈山路东侧,301155,海力风电,2021-11-24,"217,391,478","88,809,282",,,,0,0,华东,江苏,南通市,C 制造业,www.jshlfd.com
创业板,上海美农生物科技股份有限公司,"Shanghai Menon Animal Nutrition Technology Co., Ltd.",上海市嘉定区沥红路151号,301156,美农生物,2022-06-17,"80,000,000","20,000,000",,,,0,0,华东,上海,上海市,C 制造业,www.sinomenon.com
创业板,德州联合石油科技股份有限公司,"Dezhou United Petroleum Technology Co.,Ltd.",山东省德州市经济开发区晶华南路,301158,德石股份,2022-01-17,"150,370,510","77,676,908",,,,0,0,华东,山东,德州市,C 制造业,www.dupm.cn
创业板,北京三维天地科技股份有限公司,"Beijing SunwayWorld Science & Technology Co., Ltd.",北京市海淀区彩和坊路11号601,301159,三维天地,2022-01-07,"77,350,000","30,714,950",,,,0,0,华北,北京,北京市,I 信息技术,www.sunwayworld.com
创业板,苏州翔楼新材料股份有限公司,"Suzhou Xianglou New Material Co., Ltd.",江苏省苏州市吴江区八坼街道新营村学营路285号,301160,翔楼新材,2022-06-06,"74,666,667","18,666,667",,,,0,0,华东,江苏,苏州市,C 制造业,www.xl-nm.com
创业板,上海唯万密封科技股份有限公司,Voneseals Technology (Shanghai) Inc.,上海市浦东新区龙东大道6111号1幢2层B216室,301161,唯万密封,2022-09-14,"120,000,000","27,522,833",,,,0,0,华东,上海,上海市,C 制造业,www.voneseals.com
创业板,国能日新科技股份有限公司,"State Power Rixin Tech.Co., Ltd.",北京市海淀区西三旗建材城内1幢二层227号,301162,国能日新,2022-04-29,"70,892,630","17,730,000",,,,0,0,华北,北京,北京市,I 信息技术,www.sprixin.com
创业板,江苏宏德特种部件股份有限公司,"Jiangsu Hongde Special Parts Co.,Ltd.",江苏省南通市通州区兴仁镇戚桥村四组,301163,宏德股份,2022-04-19,"81,600,000","20,400,000",,,,0,0,华东,江苏,南通市,C 制造业,www.nt-casting.com
创业板,锐捷网络股份有限公司,"Ruijie Networks Co., Ltd.",福建省福州市仓山区金山大道618号桔园洲工业园19#楼,301165,锐捷网络,2022-11-21,"568,181,818","57,684,230",,,,0,0,华东,福建,福州市,C 制造业,www.ruijie.com.cn
创业板,上海优宁维生物科技股份有限公司,"Shanghai Universal Biotech Co.,Ltd.",上海市杨浦区控江路1690号1505室,301166,优宁维,2021-12-28,"86,666,668","41,268,868",,,,0,0,华东,上海,上海市,F 批发零售,www.univ-bio.com
创业板,安徽省建筑设计研究总院股份有限公司,"Anhui Provincial Architectural Design and Research Institute Co.,Ltd.",安徽省合肥经济技术开发区繁华大道7699号,301167,建研设计,2021-12-06,"80,000,000","47,828,819",,,,0,0,华东,安徽,合肥市,M 科研服务,www.aadri.com
创业板,江苏通灵电器股份有限公司,"Jiangsu Tongling Electric Co., Ltd.",江苏省扬中市经济开发区港茂路666号,301168,通灵股份,2021-12-10,"120,000,000","49,653,000",,,,0,0,华东,江苏,镇江市,C 制造业,www.jstl.com.cn
创业板,北京零点有数数据科技股份有限公司,"Beijing Dataway Horizon Co.,Ltd.",北京市门头沟区石龙经济开发区永安路20号3幢B1-2604室,301169,零点有数,2021-11-03,"72,239,774","28,122,128",,,,0,0,华北,北京,北京市,L 商务服务,www.idataway.com
创业板,易点天下网络科技股份有限公司,"Easy Click Worldwide Network Technology Co., Ltd.",陕西省西安市高新区天谷八路156号软件新城研发基地二期C3栋楼903室,301171,易点天下,2022-08-19,"471,885,905","75,501,745",,,,0,0,西北,陕西,西安市,I 信息技术,www.eclicktech.com.cn
创业板,北京中科润宇环保科技股份有限公司,"Beijing China Sciences Runyu Environmental Technology Co., Ltd.",北京市海淀区苏州街3号11层1102-03,301175,中科环保,2022-07-08,"1,471,880,000","341,425,732",,,,0,0,华北,北京,北京市,N 公共环保,www.cset.ac.cn
创业板,赣州逸豪新材料股份有限公司,"Ganzhou Yihao New Materials Co., Ltd.",江西省赣州市章贡区冶金路16号,301176,逸豪新材,2022-09-28,"169,066,667","38,544,154",,,,0,0,华东,江西,赣州市,C 制造业,www.yihaonm.com
创业板,迪阿股份有限公司,DR Corporation Limited,广东省深圳市罗湖区清水河街道清水河社区清水河一路112号罗湖投资控股大厦裙楼306单元,301177,迪阿股份,2021-12-15,"400,010,000","40,010,000",,,,0,0,华南,广东,深圳市,F 批发零售,www.darryring.com
创业板,广东天亿马信息产业股份有限公司,"Guangdong TianYiMa Information Industry Co., Ltd.",广东省汕头市嵩山路南20号天澜国际大厦西塔2111-2112房,301178,天亿马,2021-11-12,"65,956,800","43,598,856",,,,0,0,华南,广东,汕头市,I 信息技术,www.tym.com.cn
创业板,江苏泽宇智能电力股份有限公司,"Jiangsu Zeyu Intelligent Electric Power Co., Ltd.",江苏省南通市崇川区中环路279号1-4幢,301179,泽宇智能,2021-12-08,"132,000,000","33,000,000",,,,0,0,华东,江苏,南通市,I 信息技术,www.zeyu99.com
创业板,苏州万祥科技股份有限公司,"Suzhou Wanxiang Technology Co.,Ltd.",江苏省苏州市吴中经济开发区淞葭路1688号,301180,万祥科技,2021-11-16,"400,010,000","54,410,002",,,,0,0,华东,江苏,苏州市,C 制造业,www.wxtech.com
创业板,江阴标榜汽车部件股份有限公司,"JIANGYIN PIVOT AUTOMOTIVE PRODUCTS CO., LTD.",江苏省江阴市华士镇华西九村蒙娜路1号,301181,标榜股份,2022-02-21,"90,000,000","30,000,000",,,,0,0,华东,江苏,无锡市,C 制造业,www.pivotautomotive.com
创业板,河南凯旺电子科技股份有限公司,"Henan Carve Electronics Technology Co.,Ltd.",河南省周口市沈丘县沙南产业集聚区,301182,凯旺科技,2021-12-23,"95,821,700","35,971,700",,,,0,0,华中,河南,周口市,C 制造业,www.carve.com.cn
创业板,湖北东田微科技股份有限公司,"Hubei DOTI Micro Technology Co.,Ltd.",湖北省当阳市玉泉办事处长坂路南段188号,301183,东田微,2022-05-24,"80,000,000","20,000,000",,,,0,0,华中,湖北,宜昌市,C 制造业,www.doti-optical.com
创业板,山东山大鸥玛软件股份有限公司,"Shandong University Ouma Software Co.,Ltd.",山东省济南市高新区伯乐路128号,301185,鸥玛软件,2021-11-19,"153,417,600","87,446,365",,,,0,0,华东,山东,济南市,I 信息技术,www.oumasoft.com
创业板,南通超达装备股份有限公司,"Nantong Chaoda Equipment Co., Ltd.",江苏省南通市如皋市城南街道申徐村1组,301186,超达装备,2021-12-23,"72,758,822","21,600,734",,,,0,0,华东,江苏,南通市,C 制造业,www.chaodamould.com
创业板,苏州欧圣电气股份有限公司,"Suzhou Alton Electrical & Mechanical Industry Co., Ltd.",江苏省汾湖高新技术开发区临沪大道北侧、来秀路东侧,301187,欧圣电气,2022-04-22,"182,607,661","45,652,000",,,,0,0,华东,江苏,苏州市,C 制造业,www.altonindustries.cn
创业板,山东力诺特种玻璃股份有限公司,"Shandong Linuo Technical Glass Co.,Ltd.",山东省济南市商河县玉皇庙镇政府驻地,301188,力诺特玻,2021-11-11,"232,410,000","150,761,407",,,,0,0,华东,山东,济南市,C 制造业,www.linuoglass.com
创业板,深圳奥尼电子股份有限公司,"Shenzhen Aoni Electronic Co., Ltd.",广东省深圳市宝安区新安街道留仙二路鸿辉工业园5#厂房2楼、3楼、6楼、7楼，8楼西半层，9楼,301189,奥尼电子,2021-12-28,"114,896,465","41,176,465",,,,0,0,华南,广东,深圳市,C 制造业,www.aoni.cc
创业板,九江善水科技股份有限公司,"Jiujiang Shanshui Technology Co.,Ltd.",江西省九江市彭泽县矶山工业园区,301190,善水科技,2021-12-24,"214,636,500","71,046,900",,,,0,0,华东,江西,九江市,C 制造业,www.jjsskj.com
创业板,深圳市菲菱科思通信技术股份有限公司,"Shenzhen Phoenix Telecom Technology Co., Ltd.",广东省深圳市宝安区福海街道展城社区福园一路润恒工业厂区3#厂房201,301191,菲菱科思,2022-05-26,"53,340,000","13,340,000",,,,0,0,华南,广东,深圳市,C 制造业,www.phoenixcompany.cn
创业板,十堰市泰祥实业股份有限公司,"Shiyan Taixiang Industry Co., Ltd.",湖北省十堰市十堰经济开发区吉林路258号,301192,泰祥股份,2022-08-11,"99,900,000","24,975,000",,,,0,0,华中,湖北,十堰市,C 制造业,www.taixiangshiye.com
创业板,宁波家联科技股份有限公司,"Ningbo Homelink Eco-iTech Co., Ltd.",浙江省宁波市镇海区澥浦镇兴浦路296号,301193,家联科技,2021-12-09,"120,000,000","57,000,000",,,,0,0,华东,浙江,宁波市,C 制造业,www.nbhomelink.cn
创业板,南京北路智控科技股份有限公司,"Nanjing Bestway Intelligent Control Technology Co., Ltd.",江苏省南京市江宁滨江经济开发区宝象路50号,301195,北路智控,2022-08-01,"87,681,160","21,412,056",,,,0,0,华东,江苏,南京市,I 信息技术,www.njbestway.com
创业板,厦门唯科模塑科技股份有限公司,"Xiamen Voke Mold & Plastic Engineering Co., Ltd.",福建省厦门火炬高新区（翔安）产业区春光路1152号-1156号（双号）,301196,唯科科技,2022-01-11,"124,800,000","37,175,000",,,,0,0,华东,福建,厦门市,C 制造业,www.ctmold.com
创业板,河北工大科雅能源科技股份有限公司,"Hebei Gongda Keya Energy Technology Co., Ltd.",河北省石家庄高新区裕华东路455号润江总部国际9号楼,301197,工大科雅,2022-08-08,"120,540,000","30,135,000",,,,0,0,华北,河北,石家庄市,I 信息技术,www.gdkeya.com
创业板,宁波喜悦智行科技股份有限公司,"Ningbo Joy Intelligent Logistics Technology Co.,Ltd.",浙江省慈溪市桥头镇吴山南路1111号,301198,喜悦智行,2021-12-02,"130,000,000","59,878,000",,,,0,0,华东,浙江,宁波市,C 制造业,www.joy-nb.com
创业板,迈赫机器人自动化股份有限公司,"MH Robot & Automation Co., Ltd.",山东省潍坊市诸城市舜泰街1398号,301199,迈赫股份,2021-12-07,"133,340,000","33,340,000",,,,0,0,华东,山东,潍坊市,C 制造业,www.mhauto.cn
创业板,深圳市大族数控科技股份有限公司,"Shenzhen Han""s CNC Technology Co., Ltd.",广东省深圳市宝安区沙井街道沙二社区安托山高科技工业园17号厂房,301200,大族数控,2022-02-28,"420,000,000","42,000,000",,,,0,0,华南,广东,深圳市,C 制造业,www.hanscnc.cn
创业板,诚达药业股份有限公司,"ChengDa Pharmaceuticals Co.,Ltd.",浙江省嘉兴市嘉善县惠民街道黄河路36号,301201,诚达药业,2022-01-20,"96,696,140","52,496,140",,,,0,0,华东,浙江,嘉兴市,C 制造业,www.chengdapharm.com
创业板,武汉联特科技股份有限公司,"Linktel Technologies Co., Ltd.",湖北省武汉市东湖新技术开发区流芳大道52号E地块12栋,301205,联特科技,2022-09-13,"72,080,000","18,020,000",,,,0,0,华中,湖北,武汉市,C 制造业,www.linkteltech.com.cn
创业板,山东三元生物科技股份有限公司,"Shandong Sanyuan Biotechnology Co.,Ltd",山东省滨州市滨北张富路89号,301206,三元生物,2022-02-10,"202,325,700","102,092,325",,,,0,0,华东,山东,滨州市,C 制造业,www.sanyuanbz.com
创业板,华兰生物疫苗股份有限公司,Hualan Biological Bacterin Inc.,河南省新乡市华兰大道甲1号附1号,301207,华兰疫苗,2022-02-18,"400,010,000","94,009,325",,,,0,0,华中,河南,新乡市,C 制造业,
创业板,北京中亦安图科技股份有限公司,"ChinaEtek Service & Technology Co., Ltd.",北京市海淀区学院南路68号吉安大厦A座501室,301208,中亦科技,2022-07-07,"66,666,700","16,666,700",,,,0,0,华北,北京,北京市,I 信息技术,www.ce-service.com.cn
创业板,龙口联合化学股份有限公司,"Longkou Union Chemical Co., Ltd.",山东省烟台市龙口市诸由观镇,301209,联合化学,2022-08-25,"80,000,000","20,000,000",,,,0,0,华东,山东,烟台市,C 制造业,www.lkunion.com.cn
创业板,湖北亨迪药业股份有限公司,"Hubei Biocause Heilen Pharmaceutical Co., Ltd.",湖北省荆门市荆门高新区·掇刀区杨湾路122号,301211,亨迪药业,2021-12-22,"240,000,000","59,879,919",,,,0,0,华中,湖北,荆门市,C 制造业,www.biocause.com
创业板,浙江联盛化学股份有限公司,"Zhejiang Realsun Chemical Co., Ltd.",浙江省临海市临海头门港新区东海第三大道9号,301212,联盛化学,2022-04-19,"108,000,000","27,000,000",,,,0,0,华东,浙江,台州市,C 制造业,www.realsunchem.com
创业板,四川观想科技股份有限公司,"Sichuan Discovery Dream Science & Technology Co.,Ltd.",中国（四川）自由贸易试验区成都高新区吉泰路666号1栋18层8号,301213,观想科技,2021-12-06,"79,999,999","28,756,399",,,,0,0,西南,四川,成都市,I 信息技术,www.gxwin.cn
创业板,中汽研汽车试验场股份有限公司,"CATARC Automotive Proving Ground Co.,Ltd.",江苏省盐城市大丰区大丰港经济区,301215,中汽股份,2022-03-08,"1,322,400,000","275,600,001",,,,0,0,华东,江苏,盐城市,M 科研服务,www.capg.com.cn
创业板,万凯新材料股份有限公司,"Wankai New Materials Co., Ltd",浙江省嘉兴市海宁市尖山新区闻澜路15号,301216,万凯新材,2022-03-29,"343,395,400","75,480,047",,,,0,0,华东,浙江,嘉兴市,C 制造业,www.wkai.cc
创业板,安徽铜冠铜箔集团股份有限公司,"Anhui Tongguan Copper Foil Group Co., Ltd.",安徽省池州市经济技术开发区清溪大道189号,301217,铜冠铜箔,2022-01-27,"829,015,544","229,015,544",,,,0,0,华东,安徽,池州市,C 制造业,
创业板,浙江华是科技股份有限公司,"Zhejiang Whyis Technology Co.,Ltd.",浙江省杭州市余杭区闲林街道嘉企路16号3幢1楼,301218,华是科技,2022-03-07,"114,040,000","28,510,000",,,,0,0,华东,浙江,杭州市,I 信息技术,www.zjwhyis.com
创业板,赣州腾远钴业新材料股份有限公司,"GANZHOU TENGYUAN COBALT NEW MATERIAL CO., LTD.",江西省赣州市赣县区赣州高新技术产业开发区稀金大道9号,301219,腾远钴业,2022-03-17,"226,705,525","45,882,228",,,,0,0,华东,江西,赣州市,C 制造业,www.tycogz.com
创业板,昆山亚香香料股份有限公司,"Kunshan Asia Aroma Corp., Ltd.",江苏省苏州市昆山市千灯镇汶浦中路269号,301220,亚香股份,2022-06-22,"80,800,000","19,126,065",,,,0,0,华东,江苏,苏州市,C 制造业,www.asiaaroma.com
创业板,武汉光庭信息技术股份有限公司,"Wuhan Kotei Informatics Co.,Ltd.",湖北省武汉东湖新技术开发区港边田一路6号(自贸区武汉片区),301221,光庭信息,2021-12-22,"92,622,300","43,317,300",,,,0,0,华中,湖北,武汉市,I 信息技术,www.kotei-info.com
创业板,浙江恒威电池股份有限公司,"Zhejiang Hengwei Battery Co.,Ltd.",浙江省嘉兴市秀洲区油车港正阳西路77号,301222,浙江恒威,2022-03-09,"101,333,400","25,333,400",,,,0,0,华东,浙江,嘉兴市,C 制造业,www.hwbattery.com
创业板,中荣印刷集团股份有限公司,"ZRP Printing Group Co., LTD.",广东省中山市火炬开发区沿江东三路28号,301223,中荣股份,2022-10-26,"193,127,560","45,811,268",,,,0,0,华南,广东,中山市,C 制造业,www.zrp.com.cn
创业板,常州祥明智能动力股份有限公司,Changzhou Xiangming Intelligent Drive System Corporation,江苏省常州市中吴大道518号,301226,祥明智能,2022-03-25,"68,000,000","17,000,000",,,,0,0,华东,江苏,常州市,C 制造业,www.xiangming.com
创业板,哈尔滨森鹰窗业股份有限公司,"Harbin Sayyas Windows Co., Ltd.",黑龙江省哈尔滨市南岗区王岗镇新农路9号,301227,森鹰窗业,2022-09-26,"94,800,000","21,206,021",,,,0,0,东北,黑龙江,哈尔滨市,C 制造业,www.sayyas.com
创业板,实朴检测技术（上海）股份有限公司,"SEP ANALYTICAL (SHANGHAI) CO., LTD.",上海市闵行区中春路1288号25幢、34幢,301228,实朴检测,2022-01-28,"120,000,000","54,864,980",,,,0,0,华东,上海,上海市,M 科研服务,www.sepchina.cn
创业板,江苏纽泰格科技集团股份有限公司,"Jiangsu New Technology Group Co.,Ltd.",江苏省淮安市淮阴经济开发区松江路161号,301229,纽泰格,2022-02-22,"80,000,000","33,395,741",,,,0,0,华东,江苏,淮安市,C 制造业,www.jsntg.com
创业板,上海泓博智源医药股份有限公司,"PharmaResources (Shanghai) Co., Ltd.",上海市浦东新区庆达路315号23幢,301230,泓博医药,2022-11-01,"76,873,333","16,428,130",,,,0,0,华东,上海,上海市,M 科研服务,www.pharmaresources.cn
创业板,荣信教育文化产业发展股份有限公司,Ronshin Group,陕西省西安市高新区软件新城天谷八路西安国家数字出版基地南区三栋,301231,荣信文化,2022-09-08,"84,400,000","20,011,163",,,,0,0,西北,陕西,西安市,R 文化传播,www.lelequ.com
创业板,成都盛帮密封件股份有限公司,"Chengdu Shengbang Seals Co., Ltd.",四川省成都市双流区西南航空港经济开发区空港二路1388号,301233,盛帮股份,2022-07-06,"51,470,000","12,870,000",,,,0,0,西南,四川,成都市,C 制造业,www.chsbs.com
创业板,安徽宏宇五洲医疗器械股份有限公司,"ANHUI HONGYU WUZHOU MEDICAL MANUFACTURER CO.,LTD.",安徽省安庆市太湖县经济开发区观音路2号,301234,五洲医疗,2022-07-05,"68,000,000","17,000,000",,,,0,0,华东,安徽,安庆市,C 制造业,www.hongyu-wuzhou.com
创业板,武汉华康世纪医疗股份有限公司,"Wuhan Huakang Century Medical Co., Ltd",湖北省武汉市武汉东湖新技术开发区光谷大道77号光谷金融港B4栋8-9层1号房,301235,华康医疗,2022-01-28,"105,600,000","49,895,790",,,,0,0,华中,湖北,武汉市,M 科研服务,www.whhksj.com.cn
